idRuta,idViaje,accesoMinus
7420474217VRR,1564242024-03-19,2
0404074200VRR,1564612024-03-19,1
0404074200VRR,1564612024-03-30,1
0404074200VRR,1564612024-04-24,1
0404074200VRR,1564612024-05-02,1
0404074217VRR,1564812024-03-19,2
0404074217VRR,1564812024-03-28,2
0404074217VRR,1564812024-03-30,2
0404074217VRR,1564812024-04-23,2
0404074217VRR,1564812024-04-24,2
0404074217VRR,1564812024-05-01,2
0404074217VRR,1564812024-05-02,2
0404074200VRR,1564822024-03-19,1
0404074200VRR,1564822024-03-28,1
0404074200VRR,1564822024-03-30,1
0404074200VRR,1564822024-04-23,1
0404074200VRR,1564822024-04-24,1
0404074200VRR,1564822024-05-01,1
0404074200VRR,1564822024-05-02,1
0404074209VRR,1564832024-03-19,2
0404074209VRR,1564832024-03-28,2
0404074209VRR,1564832024-03-30,2
0404074209VRR,1564832024-04-23,2
0404074209VRR,1564832024-04-24,2
0404074209VRR,1564832024-05-01,2
0404074209VRR,1564832024-05-02,2
7420474217VRR,1564842024-03-19,2
7420474217VRR,1564842024-03-28,2
7420474217VRR,1564842024-03-30,2
7420474217VRR,1564842024-04-23,2
7420474217VRR,1564842024-04-24,2
7420474217VRR,1564842024-05-01,2
7420474217VRR,1564842024-05-02,2
0404078302VRE,1565012024-03-19,1
0404078302VRE,1565012024-03-25,1
0404078302VRE,1565012024-04-01,1
0404078302VRE,1565012024-04-22,1
0404078302VRE,1565012024-04-29,1
0404078302VRE,1565012024-05-06,1
0404074200VRR,1575012024-03-19,1
0404074200VRR,1575612024-03-19,1
0404074200VRR,1575812024-03-19,1
7931571801VRR,1580412024-03-19,1
7931571801VRR,1580412024-03-25,1
7931571801VRR,1580412024-04-01,1
7931571801VRR,1580412024-04-08,1
7931571801VRR,1580412024-04-29,1
7931571801VRR,1580412024-05-06,1
7931571801VRR,1580612024-03-19,1
7931571801VRR,1580812024-03-19,1
7931571801VRR,1581012024-03-19,1
7931571801VRR,1581212024-03-19,1
7931571801VRR,1581412024-03-19,1
7931571801VRR,1581612024-03-19,1
7931571801VRR,1581812024-03-19,1
7931571801VRR,1581812024-04-02,1
7931571801VRR,1581812024-05-02,1
7931571801VRR,1582012024-03-19,1
7931571801VRR,1582012024-04-02,1
7931571801VRR,1582012024-05-02,1
7931571801VRR,1582212024-03-19,1
7931571801VRR,1582212024-03-29,1
7931571801VRR,1582212024-03-30,1
7931571801VRR,1582212024-05-01,1
7931571801VRR,1582212024-05-02,1
7180179316VRR,1582512024-03-19,1
7180179316VRR,1582512024-04-02,1
7180179316VRR,1582512024-05-02,1
7180179316VRR,1582712024-03-19,1
7180179316VRR,1582712024-04-02,1
7180179316VRR,1582712024-05-02,1
7180179316VRR,1582912024-03-19,1
7180179316VRR,1582912024-04-02,1
7180179316VRR,1582912024-05-02,1
7180179316VRR,1583112024-03-19,1
7180179316VRR,1583112024-04-02,1
7180179316VRR,1583112024-05-02,1
7180179316VRR,1583312024-03-19,1
7180179316VRR,1583312024-04-02,1
7180179316VRR,1583312024-05-02,1
7180179316VRR,1583512024-03-19,1
7180179316VRR,1583712024-03-19,1
7180179315VRR,1583912024-03-19,1
7180179315VRR,1584112024-03-19,1
7180179316VRR,1584312024-03-19,1
7180179316VRR,1584312024-03-29,1
7180179316VRR,1584312024-03-30,1
7180179316VRR,1584312024-04-01,1
7180179316VRR,1584312024-04-02,1
7180179316VRR,1584312024-05-01,1
7180179316VRR,1584312024-05-02,1
7180179316VRR,1584512024-03-19,1
7180179316VRR,1584512024-03-29,1
7180179316VRR,1584512024-03-30,1
7180179316VRR,1584512024-04-01,1
7180179316VRR,1584512024-04-02,1
7180179316VRR,1584512024-05-01,1
7180179316VRR,1584512024-05-02,1
7180179316VRR,1584712024-03-19,1
7180179316VRR,1584712024-03-29,1
7180179316VRR,1584712024-03-30,1
7180179316VRR,1584712024-04-01,1
7180179316VRR,1584712024-04-02,1
7180179316VRR,1584712024-05-01,1
7180179316VRR,1584712024-05-02,1
7931571801VRR,1584812024-03-19,1
7931571801VRR,1584812024-03-29,1
7931571801VRR,1584812024-03-30,1
7931571801VRR,1584812024-04-01,1
7931571801VRR,1584812024-04-02,1
7931571801VRR,1584812024-05-01,1
7931571801VRR,1584812024-05-02,1
7931571801VRR,1585012024-03-19,1
7931571801VRR,1585012024-03-29,1
7931571801VRR,1585012024-03-30,1
7931571801VRR,1585012024-04-01,1
7931571801VRR,1585012024-04-02,1
7931571801VRR,1585012024-05-01,1
7931571801VRR,1585012024-05-02,1
7180179309VRX,1590112024-03-19,1
7180179309VRX,1590112024-04-02,1
7180179309VRX,1590112024-05-02,1
7930071801VRX,1590212024-03-19,1
7930071801VRX,1590212024-03-28,1
7930071801VRX,1590212024-04-01,1
7930071801VRX,1590212024-04-30,1
7930071801VRX,1590212024-05-01,1
7931571801VRX,1590412024-03-19,1
7931571801VRX,1590412024-04-02,1
7931571801VRX,1590412024-05-02,1
7940071209VRE,1590712024-03-19,1
7180179315VRX,1590912024-03-19,1
7180179315VRX,1590912024-03-29,1
7180179315VRX,1590912024-03-30,1
7180179315VRX,1590912024-04-01,1
7180179315VRX,1590912024-04-02,1
7180179315VRX,1590912024-05-01,1
7180179315VRX,1590912024-05-02,1
7180179315VRX,1591112024-03-19,1
7180179315VRX,1591112024-03-29,1
7180179315VRX,1591112024-03-30,1
7180179315VRX,1591112024-04-01,1
7180179315VRX,1591112024-04-02,1
7180179315VRX,1591112024-05-01,1
7180179315VRX,1591112024-05-02,1
7180179300VRX,1591122024-03-19,1
7180179300VRX,1591122024-03-28,1
7180179300VRX,1591122024-03-29,1
7180179300VRX,1591122024-04-30,1
7180179300VRX,1591122024-05-01,1
7120979400VRE,1591212024-03-19,1
7180179315VRX,1591512024-03-19,1
7180179315VRX,1591512024-03-29,1
7180179315VRX,1591512024-03-30,1
7180179315VRX,1591512024-04-01,1
7180179315VRX,1591512024-04-02,1
7180179315VRX,1591512024-05-01,1
7180179315VRX,1591512024-05-02,1
7180179300VRX,1591712024-03-19,1
7931571801VRX,1591812024-03-19,1
7931571801VRX,1591812024-03-29,1
7931571801VRX,1591812024-03-30,1
7931571801VRX,1591812024-04-01,1
7931571801VRX,1591812024-04-02,1
7931571801VRX,1591812024-05-01,1
7931571801VRX,1591812024-05-02,1
7180179309VRX,1592312024-03-19,1
7180179309VRX,1592312024-03-29,1
7180179309VRX,1592312024-03-30,1
7180179309VRX,1592312024-04-01,1
7180179309VRX,1592312024-04-02,1
7180179309VRX,1592312024-05-01,1
7180179309VRX,1592312024-05-02,1
1160011208VRE,1600012024-03-19,1
1160011208VRE,1600012024-03-25,1
1160011208VRE,1600012024-04-01,1
1160011208VRE,1600012024-04-08,1
1160011208VRE,1600012024-04-29,1
1160011208VRE,1600012024-05-06,1
1120011600VRE,1600112024-03-19,1
1160011200VRE,1600412024-03-19,1
1160011200VRE,1600412024-04-01,1
1160011200VRE,1600422024-03-19,1
1120871100VRE,1601112024-03-19,1
8010011200VRE,1601512024-03-19,1
8010011208VRE,1601712024-03-19,1
8010011208VRE,1601712024-03-25,1
8010011208VRE,1601712024-04-01,1
8010011208VRE,1601712024-04-08,1
1120011014VRE,1601812024-03-19,1
1120011014VRE,1601812024-03-25,1
1120011014VRE,1601812024-04-01,1
1120011014VRE,1601812024-04-22,1
1120011014VRE,1601812024-04-29,1
1120011014VRE,1601812024-05-06,1
1101480100VRE,1601912024-03-19,1
1101480100VRE,1601912024-03-25,1
1101480100VRE,1601912024-04-01,1
1101480100VRE,1601912024-04-22,1
1101480100VRE,1601912024-04-29,1
1101480100VRE,1601912024-05-06,1
1120080100VRE,1601922024-03-19,1
1120080100VRE,1601922024-03-25,1
1120080100VRE,1601922024-04-01,1
1120080100VRE,1601922024-04-22,1
1120080100VRE,1601922024-04-29,1
1120080100VRE,1601922024-05-06,1
8010071100VRE,1602012024-03-19,1
8120011200VRE,1602712024-03-19,1
8120011200VRE,1602712024-04-01,1
8120011200VRE,1602712024-04-08,1
8110071100VRE,1607012024-03-19,1
8110071100VRE,1607012024-03-25,1
8110071100VRE,1607012024-04-01,1
8110071100VRE,1607012024-04-08,1
8120081100VRE,1607112024-03-19,1
1120881200VRE,1611112024-03-19,1
1120811200VRE,1620412024-03-19,1
1120811200VRE,1620412024-03-25,1
1120811200VRE,1620412024-04-01,1
1120811200VRE,1620412024-04-08,1
1120811200VRE,1620412024-04-29,1
1120811200VRE,1620412024-05-06,1
1120011208VRE,1620712024-03-19,1
1120011208VRE,1620712024-03-25,1
1120011208VRE,1620712024-04-01,1
1120011208VRE,1620712024-04-08,1
1120011208VRE,1620712024-04-29,1
1120011208VRE,1620712024-05-06,1
1700060400VRX,1700012024-03-19,1
1800060400VRX,1700812024-03-19,1
1800060400VRX,1700812024-03-25,1
1800060400VRX,1700812024-04-01,1
1800060400VRX,1700812024-04-29,1
1800060400VRX,1700812024-05-06,1
1800037500VRM,1701212024-03-19,1
1800037500VRM,1701212024-03-25,1
1800037500VRM,1701212024-04-01,1
1800035400VRE,1701812024-03-19,1
1800035400VRE,1701812024-03-30,1
3540018000VRE,1702112024-03-19,1
3540018000VRE,1702112024-03-31,1
3750018000VRE,1702612024-03-19,1
3750018000VRE,1702612024-03-30,1
3540035406VRR,1702812024-03-19,1
3540635400VRR,1702912024-03-19,1
3720017000VRX,1704112024-03-19,1
6040037200VRX,1704212024-03-19,1
6040037200VRX,1704212024-03-25,1
6040037200VRX,1704212024-04-01,1
6040037200VRX,1704212024-04-29,1
6040037200VRX,1704212024-05-06,1
3720060400VRX,1704312024-03-19,1
6040037200VRX,1704412024-03-19,1
6040037200VRX,1704412024-03-25,1
6040037200VRX,1704412024-04-01,1
6040037200VRX,1704412024-04-29,1
6040037200VRX,1704412024-05-06,1
3720060400VRX,1704512024-03-19,1
1700079400VRE,1705012024-03-19,1
1700079400VRE,1705012024-03-25,1
1700079400VRE,1705012024-04-01,1
1700079400VRE,1705012024-04-29,1
1700079400VRE,1705012024-05-06,1
0404079400VRE,1705022024-03-19,1
0404079400VRE,1705022024-03-25,1
0404079400VRE,1705022024-04-01,1
0404079400VRE,1705022024-04-29,1
0404079400VRE,1705022024-05-06,1
1700004040VRE,1705412024-03-19,1
1700004040VRE,1705412024-03-28,1
1700004040VRE,1705412024-03-30,1
1700004040VRE,1705412024-05-01,1
1700004040VRE,1705412024-05-02,1
1040017000VRR,1710012024-03-19,1
1040017000VRR,1710012024-03-25,1
1040017000VRR,1710012024-04-01,1
1040017000VRR,1710012024-04-29,1
1040017000VRR,1710012024-05-06,1
1040017000VRR,1710012024-05-13,1
1040017000VRR,1710012024-05-20,1
1040018000VRR,1710212024-03-19,1
1040018000VRR,1710222024-03-19,1
1040018000VRR,1710412024-03-19,1
1040018000VRR,1710412024-03-25,1
1040018000VRR,1710412024-04-01,1
1040018000VRR,1710412024-04-29,1
1040018000VRR,1710412024-05-06,1
1040018000VRR,1710412024-05-13,1
1040018000VRR,1710412024-05-20,1
1040017000VRR,1710612024-03-19,1
1040017000VRR,1710612024-03-25,1
1040017000VRR,1710612024-04-01,1
1040017000VRR,1710612024-04-29,1
1040017000VRR,1710612024-05-06,1
1040017000VRR,1710612024-05-13,1
1040017000VRR,1710612024-05-20,1
1800010400VRR,1711312024-03-19,1
1800010400VRR,1711312024-03-25,1
1800010400VRR,1711312024-04-01,1
1800010400VRR,1711312024-04-29,1
1800010400VRR,1711312024-05-06,1
1800010400VRR,1711312024-05-13,1
1800010400VRR,1711312024-05-20,1
1800010400VRR,1711322024-03-19,1
1800010400VRR,1711322024-03-25,1
1800010400VRR,1711322024-04-01,1
1800010400VRR,1711322024-04-29,1
1800010400VRR,1711322024-05-06,1
1800010400VRR,1711322024-05-13,1
1800010400VRR,1711322024-05-20,1
1210018000VRR,1712012024-03-19,1
1210018000VRR,1712012024-03-25,1
1210018000VRR,1712012024-04-01,1
1210018000VRR,1712012024-04-29,1
1210018000VRR,1712012024-05-06,1
1210018000VRR,1712012024-05-13,1
1210018000VRR,1712012024-05-20,1
1200612100VRR,1712112024-03-19,1
1200612100VRR,1712112024-03-25,1
1200612100VRR,1712112024-04-01,1
1200612100VRR,1712112024-04-29,1
1200612100VRR,1712112024-05-06,1
1200612100VRR,1712112024-05-13,1
1200612100VRR,1712112024-05-20,1
1210018000VRR,1712212024-03-19,1
1210018000VRR,1712212024-03-25,1
1210018000VRR,1712212024-04-01,1
1210018000VRR,1712212024-04-29,1
1210018000VRR,1712212024-05-06,1
1210018000VRR,1712212024-05-13,1
1210018000VRR,1712212024-05-20,1
1800012100VRR,1712312024-03-19,1
1800012100VRR,1712312024-03-25,1
1800012100VRR,1712312024-04-01,1
1800012100VRR,1712312024-04-29,1
1800012100VRR,1712312024-05-06,1
1800012100VRR,1712312024-05-13,1
1800012100VRR,1712312024-05-20,1
1210018000VRR,1712412024-03-19,1
1210018000VRR,1712412024-03-25,1
1210018000VRR,1712412024-04-01,1
1210018000VRR,1712412024-04-29,1
1210018000VRR,1712412024-05-06,1
1210018000VRR,1712412024-05-13,1
1210018000VRR,1712412024-05-20,1
1800012100VRR,1712512024-03-19,1
1800012100VRR,1712512024-03-25,1
1800012100VRR,1712512024-04-01,1
1800012100VRR,1712512024-04-29,1
1800012100VRR,1712512024-05-06,1
1800012100VRR,1712512024-05-13,1
1800012100VRR,1712512024-05-20,1
1210018000VRR,1712612024-03-19,1
1800012100VRR,1712712024-03-19,1
1800012100VRR,1712712024-03-25,1
1800012100VRR,1712712024-04-01,1
1800012100VRR,1712712024-04-29,1
1800012100VRR,1712712024-05-06,1
1800012100VRR,1712712024-05-13,1
1800012100VRR,1712712024-05-20,1
1210018000VRR,1712812024-03-19,1
1210018000VRR,1712812024-04-01,1
1800012100VRR,1712912024-03-19,1
1800012100VRR,1712912024-03-25,1
1800012100VRR,1712912024-04-01,1
1800012100VRR,1712912024-04-29,1
1800012100VRR,1712912024-05-06,1
1800012100VRR,1712912024-05-13,1
1800012100VRR,1712912024-05-20,1
1210018000VRR,1713012024-03-19,1
1210018000VRR,1713012024-03-25,1
1210018000VRR,1713012024-04-01,1
1210018000VRR,1713012024-04-29,1
1210018000VRR,1713012024-05-06,1
1210018000VRR,1713012024-05-13,1
1210018000VRR,1713012024-05-20,1
1800012100VRR,1713112024-03-19,1
1800012100VRR,1713112024-04-01,1
1210018000VRR,1713212024-03-19,1
1210018000VRR,1713212024-03-25,1
1210018000VRR,1713212024-04-01,1
1210018000VRR,1713212024-04-29,1
1210018000VRR,1713212024-05-06,1
1210018000VRR,1713212024-05-13,1
1210018000VRR,1713212024-05-20,1
1800012100VRR,1713312024-03-19,1
1800012100VRR,1713312024-03-25,1
1800012100VRR,1713312024-04-01,1
1800012100VRR,1713312024-04-29,1
1800012100VRR,1713312024-05-06,1
1800012100VRR,1713312024-05-13,1
1800012100VRR,1713312024-05-20,1
1210012006VRR,1713412024-03-19,1
1210012006VRR,1713412024-03-25,1
1210012006VRR,1713412024-04-01,1
1210012006VRR,1713412024-04-29,1
1210012006VRR,1713412024-05-06,1
1210012006VRR,1713412024-05-13,1
1210012006VRR,1713412024-05-20,1
1800012100VRR,1713512024-03-19,1
1800012100VRR,1713512024-03-25,1
1800012100VRR,1713512024-04-01,1
1800012100VRR,1713512024-04-29,1
1800012100VRR,1713512024-05-06,1
1800012100VRR,1713512024-05-13,1
1800012100VRR,1713512024-05-20,1
1800012100VRR,1713912024-03-19,1
1800012100VRR,1713912024-03-25,1
1800012100VRR,1713912024-04-01,1
1800012100VRR,1713912024-04-29,1
1800012100VRR,1713912024-05-06,1
1800012100VRR,1713912024-05-13,1
1800012100VRR,1713912024-05-20,1
1800010400VRR,1715112024-03-19,1
1800010400VRR,1715112024-03-25,1
1800010400VRR,1715112024-04-01,1
1800010400VRR,1715112024-04-29,1
1800010400VRR,1715112024-05-06,1
1800010400VRR,1715112024-05-13,1
1800010400VRR,1715112024-05-20,1
1040018000VRR,1715412024-03-19,1
1040018000VRR,1715412024-03-25,1
1040018000VRR,1715412024-04-01,1
1040018000VRR,1715412024-04-29,1
1040018000VRR,1715412024-05-06,1
1040018000VRR,1715412024-05-13,1
1040018000VRR,1715412024-05-20,1
1700010400VRR,1716112024-03-19,1
1700010400VRR,1716112024-03-25,1
1700010400VRR,1716112024-04-01,1
1700010400VRR,1716112024-04-29,1
1700010400VRR,1716112024-05-06,1
1700010400VRR,1716112024-05-13,1
1700010400VRR,1716112024-05-20,1
1800010400VRR,1716122024-03-19,1
1800010400VRR,1716122024-03-25,1
1800010400VRR,1716122024-04-01,1
1800010400VRR,1716122024-04-29,1
1800010400VRR,1716122024-05-06,1
1800010400VRR,1716122024-05-13,1
1800010400VRR,1716122024-05-20,1
1800035005VRN,1719012024-03-19,1
1800035005VRN,1719012024-03-25,1
1800035005VRN,1719012024-04-01,1
1800035005VRN,1719012024-04-29,1
3500518000VRN,1719112024-03-19,1
3500518000VRN,1719112024-03-25,1
3500518000VRN,1719112024-04-01,1
3500518000VRN,1719112024-04-29,1
1060010400VRE,1720012024-03-19,1
1040010610VRE,1720112024-03-19,1
1040010610VRE,1720112024-03-25,1
1040010610VRE,1720112024-04-01,1
1040010610VRE,1720112024-04-22,1
1040010610VRE,1720112024-04-29,1
1040010610VRE,1720112024-05-06,1
1040010600VRE,1720312024-03-19,1
1040010600VRE,1720312024-03-25,1
1040010600VRE,1720312024-04-01,1
1040010600VRE,1720312024-04-22,1
1040010600VRE,1720312024-04-29,1
1040010600VRE,1720312024-05-06,1
1060010400VRE,1721812024-03-19,1
1040010600VRE,1722112024-03-19,1
1060010500VRN,1722612024-03-19,1
1050010600VRN,1722712024-03-19,1
1050010600VRN,1722912024-03-19,1
1050010600VRN,1722912024-03-25,1
1050010600VRN,1722912024-04-01,1
1050010600VRN,1722912024-04-29,1
1050010600VRN,1722912024-05-06,1
1700082100VRE,1730012024-03-19,1
1700082100VRE,1730012024-03-25,1
1700082100VRE,1730012024-04-01,1
1700082100VRE,1730012024-04-29,1
1700082100VRE,1730012024-05-06,1
1700082100VRE,1730212024-03-19,1
1700082100VRE,1730212024-03-25,1
1700082100VRE,1730212024-04-01,1
1700082100VRE,1730212024-04-29,1
1700082100VRE,1730212024-05-06,1
1700082100VRE,1730412024-03-19,1
1700082100VRE,1730412024-03-27,1
1700082100VRE,1730412024-04-01,1
1700082100VRE,1730612024-03-19,1
1700070302VRR,1740212024-03-19,1
1700070302VRR,1740212024-04-01,1
1700070302VRR,1740212024-05-03,1
7030217000VRR,1740312024-03-19,1
7030217000VRR,1740312024-03-25,1
7030217000VRR,1740312024-04-01,1
7030217000VRR,1740312024-04-29,1
7030217000VRR,1740312024-05-06,1
1700070302VRR,1740812024-03-19,1
7940017000VRE,1750112024-03-19,1
1800035200VRR,1770212024-03-19,1
1800035200VRR,1770212024-03-25,1
1800035200VRR,1770212024-04-01,1
1800035200VRR,1770212024-04-29,1
3520018000VRR,1770312024-03-19,1
3520018000VRR,1770312024-03-25,1
3520018000VRR,1770312024-04-01,1
3520018000VRR,1770512024-03-19,1
3520018000VRR,1770512024-03-25,1
3520018000VRR,1770512024-04-01,1
1800035200VRR,1770612024-03-19,1
3520018000VRR,1770712024-03-19,1
3520018000VRR,1770712024-03-30,1
3520018000VRR,1770712024-05-03,1
3760637406VRR,1780112024-03-19,1
3760637406VRR,1780112024-03-24,1
3760637406VRR,1780112024-03-30,1
3760637406VRR,1780112024-05-02,1
3760637402VRR,1780122024-03-23,1
3760637406VRR,1780122024-03-24,1
3760637311VRE,1780312024-03-19,1
3731137606VRE,1780612024-03-19,1
3731137606VRE,1780612024-03-30,1
3731137606VRE,1780612024-05-02,1
3740637606VRR,1781012024-03-19,1
3740637606VRR,1781012024-03-25,1
3740637606VRR,1781012024-04-01,1
3740637606VRR,1781012024-04-29,1
3731137606VRE,1781212024-03-19,1
3731137606VRE,1781212024-03-25,1
3731137606VRE,1781212024-04-01,1
3731137606VRE,1781212024-04-29,1
4010037500VRR,1781512024-03-19,1
4010037500VRR,1781512024-03-25,1
4010037500VRR,1781512024-04-01,1
4010037500VRR,1781512024-04-29,1
4010037500VRR,1781712024-03-19,1
4010037500VRR,1781712024-03-25,1
4010037500VRR,1781712024-04-01,1
4010037500VRR,1781712024-04-29,1
3750040100VRR,1782312024-03-19,1
3750040100VRR,1782312024-03-30,1
1800051003VRX,1790212024-03-19,1
5100318000VRX,1790712024-03-19,1
1000010600VRX,1800112024-03-19,1
1000010600VRX,1800112024-03-25,1
1000010600VRX,1800112024-04-01,1
1000010600VRX,1800112024-04-29,1
1000010600VRX,1800112024-05-06,1
1510010000VRX,1800212024-03-19,1
1510010000VRX,1800212024-03-25,1
1510010000VRX,1800212024-04-01,1
1510010000VRX,1800212024-04-29,1
1510010000VRX,1800212024-05-06,1
1510010000VRX,1800222024-03-19,1
1510010000VRX,1800222024-03-25,1
1510010000VRX,1800222024-04-01,1
1510010000VRX,1800222024-04-29,1
1510010000VRX,1800222024-05-06,1
1000015100VRX,1800312024-03-19,1
1060010000VRX,1800412024-03-19,1
1000015100VRX,1800512024-03-19,1
1510010000VRX,1800612024-03-19,1
1000014100VRX,1800712024-03-19,1
1120810000VRE,1800812024-03-19,1
1000011208VRE,1800912024-03-19,1
1000011208VRE,1800912024-03-25,1
1000011208VRE,1800912024-04-05,1
1120810000VRX,1801012024-03-19,1
1000010600VRX,1801112024-03-19,1
1000010600VRX,1801112024-03-25,1
1000010600VRX,1801112024-04-01,1
1000010600VRX,1801112024-04-29,1
1000010600VRX,1801112024-05-06,1
1160010000VRX,1801212024-03-19,1
1160010000VRX,1801222024-03-19,1
1160010000VRX,1801412024-03-19,1
6040065000VRE,1801812024-03-19,1
6040065000VRE,1801812024-03-29,1
6040065000VRE,1801812024-03-30,1
6040065000VRE,1801812024-05-01,1
6040065000VRE,1801812024-05-02,1
7110080100VRE,1802112024-03-19,1
8010071100VRE,1802212024-03-19,1
8010071100VRE,1802212024-04-01,1
8010071100VRE,1802212024-04-08,1
7110080100VRE,1802312024-03-19,1
7110080100VRE,1802312024-03-25,1
7110080100VRE,1802312024-04-01,1
3720065000VRE,1802412024-03-19,1
3720065000VRE,1802412024-04-08,1
6040065000VRE,1802422024-03-19,1
6040065000VRE,1802422024-04-02,1
6040065000VRE,1802422024-05-02,1
6500060400VRE,1802712024-03-19,1
6500037200VRE,1802722024-03-19,1
1120071100VRE,1802912024-03-19,1
1700003100VRX,1803012024-03-19,1
1700003100VRX,1803012024-03-23,1
0310017000VRX,1803112024-03-19,1
0310017000VRX,1803112024-03-23,1
0310017000VRX,1803112024-03-30,1
1700003100VRX,1803212024-03-19,1
1700003100VRX,1803212024-03-23,1
1700003100VRX,1803212024-03-30,1
0310017000VRX,1803312024-03-19,1
0310017000VRX,1803312024-03-23,1
1700003100VRX,1803412024-03-19,1
1700003100VRX,1803412024-03-23,1
0310017000VRX,1803512024-03-19,1
0310017000VRX,1803512024-03-23,1
1700003100VRX,1803612024-03-19,1
1700003100VRX,1803612024-03-23,1
0310017000VRX,1803712024-03-19,1
0310017000VRX,1803712024-03-23,1
1700060600VRX,1804012024-03-19,1
6060017000VRX,1804112024-03-19,1
6060017000VRX,1804112024-03-25,1
6060017000VRX,1804112024-04-01,1
6060017000VRX,1804112024-04-29,1
6060017000VRX,1804112024-05-06,1
1700060600VRX,1804212024-03-19,1
6060017000VRX,1804312024-03-19,1
1700060600VRE,1804412024-03-19,1
1700060600VRE,1804412024-03-27,1
1700060600VRE,1804412024-04-01,1
6060017000VRE,1804512024-03-19,1
6060018000VRX,1804712024-03-19,1
6040018000VRX,1804722024-03-19,1
6040018000VRX,1804722024-03-25,1
6040018000VRX,1804722024-04-01,1
6040018000VRX,1804722024-04-29,1
6040018000VRX,1804722024-05-06,1
6060017000VRX,1804912024-03-19,1
6060017000VRX,1804912024-03-25,1
6060017000VRX,1804912024-04-01,1
6060017000VRX,1804912024-04-29,1
6060017000VRX,1804912024-05-06,1
6040017000VRX,1804922024-03-19,1
7940065400VRE,1805112024-03-19,1
6540079400VRE,1805212024-03-19,1
6540079400VRE,1805212024-03-29,1
6540079400VRE,1805212024-03-30,1
6540079400VRE,1805212024-04-01,1
6540079400VRE,1805212024-04-02,1
6540079400VRE,1805212024-05-01,1
6540079400VRE,1805212024-05-02,1
7940065400VRE,1805312024-03-19,1
7940065400VRE,1805312024-03-25,1
7940065400VRE,1805312024-04-01,1
7940065400VRE,1805312024-04-08,1
7940065400VRE,1805312024-04-29,1
7940065400VRE,1805312024-05-06,1
6540079400VRE,1805412024-03-19,1
7940065400VRE,1805522024-03-19,1
6540079400VRE,1805612024-03-19,1
7940065400VRE,1805712024-03-19,1
6540079400VRE,1805812024-03-19,1
7940065400VRE,1805912024-03-19,1
7940065400VRE,1805912024-03-30,1
7940065400VRE,1805912024-04-02,1
7940065400VRE,1805912024-05-02,1
1000011600VRX,1806112024-03-19,1
1000011600VRX,1806112024-03-28,1
1000011600VRX,1806122024-03-19,1
1000011600VRX,1806312024-03-19,1
1000011600VRX,1806322024-03-19,1
1000011208VRX,1806512024-03-19,1
1410010000VRX,1806612024-03-19,1
8120071100VRE,1806812024-03-19,1
7110011200VRE,1807112024-03-19,1
8110071100VRE,1807212024-03-19,1
7110081100VRE,1807312024-03-19,1
8010071100VRE,1807412024-03-19,1
8120071100VRE,1807422024-03-19,1
7110081100VRE,1807512024-03-19,1
8110071100VRE,1807612024-03-19,1
7110080100VRE,1807712024-03-19,1
8110071100VRE,1807812024-03-19,1
7110081200VRE,1807912024-03-19,1
7110081200VRE,1807912024-03-25,1
7110081200VRE,1807912024-04-01,1
7110081200VRE,1807912024-04-08,1
7110081100VRE,1807922024-03-19,1
7110081100VRE,1807922024-03-25,1
7110081100VRE,1807922024-04-01,1
7110081100VRE,1807922024-04-08,1
3720060911VRX,1808112024-03-19,1
3720060911VRX,1808112024-03-25,1
3720060911VRX,1808112024-04-09,1
3720060911VRX,1808112024-05-02,1
3720060911VRX,1808112024-06-25,1
3720060902VRX,1808122024-03-19,2
3720060902VRX,1808122024-03-28,2
3720060902VRX,1808122024-03-29,2
3720060911VRX,1808132024-03-19,1
3720060911VRX,1808132024-03-28,1
3720060911VRX,1808132024-03-29,1
3720060911VRX,1808132024-04-01,1
3720060911VRX,1808132024-04-09,1
3720060911VRX,1808132024-05-01,1
3720060911VRX,1808132024-05-02,1
3720060911VRX,1808132024-06-24,1
3720060911VRX,1808132024-06-25,1
6091137200VRX,1808312024-03-19,1
6091137200VRX,1808312024-03-22,1
6091137200VRX,1808312024-03-25,1
6091137200VRX,1808312024-04-09,1
6091137200VRX,1808312024-05-02,1
6091137200VRX,1808312024-06-25,1
6091137200VRX,1808322024-03-19,1
6091137200VRX,1808322024-03-28,1
6091137200VRX,1808322024-03-29,1
6091137200VRX,1808322024-04-01,1
6091137200VRX,1808322024-04-09,1
6091137200VRX,1808322024-05-01,1
6091137200VRX,1808322024-05-02,1
6091137200VRX,1808322024-06-24,1
6091137200VRX,1808322024-06-25,1
6090237200VRX,1808332024-03-19,2
6090237200VRX,1808332024-03-28,2
6090237200VRX,1808332024-03-29,2
6531279400VRE,1808412024-03-19,1
7940065400VRE,1808712024-03-19,1
6540079400VRE,1809012024-03-23,1
7940065400VRE,1809112024-03-19,1
6540079400VRE,1809412024-03-19,1
6500079400VRE,1809612024-03-19,1
1422310600VRE,1810012024-03-19,1
1422310600VRE,1810012024-03-25,1
1422310600VRE,1810012024-04-01,1
1422310600VRE,1810012024-04-29,1
1422310600VRE,1810012024-05-06,1
1060014223VRE,1810112024-03-19,1
1060014223VRE,1810112024-03-25,1
1060014223VRE,1810112024-04-01,1
1060014223VRE,1810112024-04-08,1
1060014223VRE,1810112024-04-15,1
1060014223VRE,1810112024-04-22,1
